manifesto_id,text,cmp_code,eu_code
31230_201706,PROMOUVOIR L’EMPLOI DURABLE,H,NA
31230_201706,En affectant prioritairement à la lutte contre le chômage les moyens de la formation professionnelle et en renforçant son efficacité par la généralisation d’une obligation de résultats,701,NA
31230_201706,En accordant aux entreprises une aide liée à la conclusion de CDI,701,NA
31230_201706,GARDER LE CAP D’UNE POLITIQUE BUDGETAIRE RESPONSABLE,H,NA
31230_201706,En veillant à ne pas engager de dépenses nouvelles sans compensation,414,NA
31230_201706,En veillant à ne pas alourdir la charge fiscale de nos contribuables,414,NA
31230_201706,En veillant à la réduction de notre endettement public,414,NA
31230_201706,CONSOLIDER NOTRE PROTECTION SOCIALE,H,NA
31230_201706,Par l’adoption d’un système de retraites à points assorti de garanties,504,NA
31230_201706,En assurant à nos agriculteurs de meilleures conditions de retraite,703.1,NA
31230_201706,ASSURER L’EGALITE DES CHANCES PAR L’ECOLE,H,NA
31230_201706,En rendant l’école obligatoire dès la maternelle,506,NA
31230_201706,En maintenant le collège unique jusqu’à 16 ans,506,NA
31230_201706,POURSUIVRE UNE POLITIQUE ENVIRONNEMENTALE DE CROISSANCE,H,NA
31230_201706,Par la recherche d’économies d’énergie fondées sur l’innovation,416.2,NA
31230_201706,"Par le soutien aux énergies renouvelables, comme à la sûreté de l’énergie nucléaire civile",416.2,NA
31230_201706,INSTITUER DE NOUVEAUX DROITS,H,NA
31230_201706,Le droit de mourir dans la dignité,201.1,NA
31230_201706,La possibilité pour toutes les femmes de recourir à la PMA sans conditions,604,NA
31230_201706,Le droit de vote pour les étrangers résidents en situation régulière,607.1,NA
31230_201706,"La légalisation de l’usage du cannabis, sous contrôle de l’Etat",605.2,NA
31230_201706,ETABLIR L’EGALITE REELLE ENTRE LES FEMMES ET LES HOMMES,H,NA
31230_201706,Par l’extension des pénalités pour discriminations salariales,503,NA
31230_201706,Par l’extension de la parité dans les organes de direction du secteur privé comme public,503,NA
31230_201706,RENDRE NOS INSTITUTIONS PLUS EFFICACES,H,NA
31230_201706,"Par la fixation à sept ans, sans renouvellement, de la durée du mandat présidentiel",204,NA
31230_201706,"En restituant au Parlement la plénitude de sa compétence, par la suppression d’un domaine réservé au pouvoir règlementaire autonome",202.1,NA
31230_201706,Par la définition de règles permettant l’accélération de la procédure d’adoption des lois,303,NA
31230_201706,RELANCER LA CONSTRUCTION DE L’EUROPE,H,NA
31230_201706,Par l’institution d’un gouvernement économique de la zone euro,108,NA
31230_201706,Par l’impulsion d’une politique européenne de la défense,104,NA
31230_201706,"Par la promotion, dans les rapports commerciaux internationaux, d’un système de préférence européenne",406,NA
31230_201706,prenant appui sur des normes sociales et environnementales,416.2,NA
31230_201706,"Par le développement des coopérations renforcées, notamment en matière fiscale et sociale",108,NA
31230_201706,Mes priorités pour la France trouveront pleine application DANS LES OUTRE-MER.,706,NA
31230_201706,La sécurité y sera renforcée.,605.1,NA
31230_201706,"La lutte contre le chômage, et contre la vie chère, y seront plus soutenues.",701,NA
31230_201706,Un développement économique autocentré y sera activement recherché.,408,NA
31230_201706,MON PROGRAMME PRESIDENTIEL,H,NA
31230_201706,"Un programme de gouvernement pour la France pendant cinq années doit s’appuyer sur des principes, pour définir un projet de société,réaliste, loyal et cohérent.",305.2,NA
31230_201706,Mon programme repose : sur les principes de la République; sur la conviction que seul le principe de laïcité peut garantir l’unité dela France; sur la fidélité à l’engagement européen de la France:,305.2,NA
31230_201706,"Prenant l’appui de nouvelles bases pour la croissance et l’emploi (I),",410,NA
31230_201706,"mon projet est celui d’une France rassemblée autour des valeurs dela République (II),",601.1,NA
31230_201706,renforcée par son appartenance à une Europe qui protège (III).,108,NA
31230_201706,DE NOUVELLES BASES POUR LA CROISSANCE ET L’EMPLOI,H,NA
31230_201706,La renaissance de l‘économie française doit reposer sur la confiance:,408,NA
31230_201706,Confiance des entrepreneurs et des investisseurs dans le soutien qui leur sera apporté par les pouvoirs publics ;,408,NA
31230_201706,"Confiance des différents acteurs de l’entreprise, actionnaires, salariés, dirigeants, dans leur capacité à construire ensemble une activité rentable,",410,NA
31230_201706,dont les fruits seront équitablement partagés.,503,NA
31230_201706,"La mise en place d’une politique de l’entreprise fondée sur la confiance doit être complétée par des initiatives spécifiques concernant certains secteurs de notre économie (logement, agriculture),",408,NA
31230_201706,"la défense de notre système de protection sociale, notamment dans le domaine de la santé, l’engagement résolu dans une politique environnementale de croissance.",504,NA
31230_201706,Ces nouvelles bases pour la croissance et l’emploi devront s’inscrire dans le cadre d’une politique budgétaire responsable.,414,NA
31230_201706,1.            RENFORCER L’ENTREPRISE,H,NA
31230_201706,Par un cadre fiscal et social soutenable,H,NA
31230_201706,Le cadre fiscal et social général dans lequel doivent aujourd’hui fonctionner les entreprises françaises est inadapté.,402,NA
31230_201706,"Les charges sociales qu’elles supportent, le plus souvent assises sur les salaires versés, pèsent sur le facteur travail et pénalisent à la fois l’emploi et la compétitivité.",402,NA
31230_201706,"La fiscalité atteignant le bénéfice des sociétés comporte une assiette anachronique, un taux excessivement élevé et favorise l’évasion fiscale et les pratiques d’optimisation.",402,NA
31230_201706,La définition d’un cadre social et fiscal soutenable pour nos entreprises signifie:,402,NA
31230_201706,Alléger et clarifier le dispositif de charges sociales,H,NA
31230_201706,"En dépit d’allègements partiels, complexes et subordonnés à de multiples conditions, les entreprises supportent un niveau de charges sociales excessif, et non toujours fondé.",402,NA
31230_201706,"Il n’existe pas, ainsi, de justification convaincante aux mesures tendant à faire supporter aux entreprises la charge du financement de la politique familiale nationale.",402,NA
31230_201706,Les projets ou engagements de suppression de cette charge n’ont pas été conduits à leur terme.,402,NA
31230_201706,Il faut y parvenir.,402,NA
31230_201706,"La politique familiale doit être financée par la collectivité nationale, et non par l’entreprise.",303,NA
31230_201706,"Je propose, pour toutes les entreprises, la suppression complète et immédiate de la cotisation employeur à la branche famille de la Sécurité sociale.",402,NA
31230_201706,"Le coût financier de la mesure trouvera compensation dans la suppression du dispositif complexe, inégalitaire et de faible efficacité de CICE.",402,NA
31230_201706,Réformer l’impôt sur les sociétés,H,NA
31230_201706,"L’impôt français sur les sociétés a le taux le plus élevé d’Europe (33,33 %, sans compter les suppléments), alors qu’il est un de ceux qui rapportent le moins (30 milliards.",402,NA
31230_201706,"Avec un taux de 20%, l’impôt sur les sociétés du Royaume Uni rapporte 60 milliards).",402,NA
31230_201706,"En outre, les entreprises relevant de cet impôt sont imposables sur leurs seuls bénéfices réalisés en France, à l’exclusion de ceux réalisés ou constatés à l’étranger.",402,NA
31230_201706,"Ces caractéristiques ont pour effet de favoriser les délocalisations d’activités hors de France, vers des pays à fiscalité plus accueillante, et les pratiques d’optimisation fiscale tendant à délocaliser les bénéfices apparents vers les paradis fiscaux.",403,NA
